step,x,y,action,target_x,target_y,semantic,height,slope,roughness,traversability_class,cost,step_cost,cumulative_cost,planner_mode,coverage_rate,recovery_id,reason
831,38,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,831.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
832,37,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,832.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
833,36,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,833.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
834,35,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,834.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
835,34,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,835.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
836,33,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,836.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
837,32,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,837.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
838,31,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,838.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
839,30,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,839.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
840,29,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,840.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
841,28,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,841.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
842,27,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,842.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
843,26,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,843.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
844,25,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,844.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
845,24,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,845.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
846,23,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,846.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
847,23,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,847.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
848,24,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,848.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
849,25,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,849.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
850,26,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,850.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
851,27,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,851.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
852,28,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,852.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
853,29,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,853.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
854,30,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,854.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
855,31,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,855.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
856,32,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,856.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
857,33,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,857.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
858,34,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,858.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
859,35,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,859.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
860,36,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,860.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
861,37,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,861.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
862,38,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,862.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
863,39,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,863.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
864,40,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,864.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
865,40,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,865.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
866,39,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,866.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
867,38,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,867.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
868,37,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,868.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
869,36,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,869.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
870,35,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,870.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
871,34,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,871.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
872,33,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,872.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
873,32,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,873.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
874,31,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,874.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
875,30,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,875.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
876,29,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,876.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
877,28,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,877.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
878,27,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,878.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
879,26,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,879.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
880,25,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,880.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
881,24,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,881.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
882,23,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,882.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
883,23,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,883.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
884,24,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,884.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
885,25,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,885.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
886,26,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,886.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
887,27,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,887.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
888,28,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,888.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
889,29,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,889.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
890,30,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,890.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
891,31,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,891.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
892,32,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,892.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
893,33,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,893.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
894,34,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,894.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
895,35,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,895.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
896,36,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,896.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
897,37,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,897.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
898,38,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,898.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
899,39,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,899.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
900,40,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,900.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
901,40,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,901.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
902,39,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,902.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
903,38,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,903.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
904,37,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,904.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
905,36,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,905.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
906,35,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,906.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
907,34,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,907.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
908,33,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,908.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
909,32,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,909.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
910,31,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,910.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
911,30,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,911.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
912,29,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,912.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
913,28,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,913.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
914,27,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,914.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
915,26,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,915.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
916,25,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,916.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
917,24,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,917.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
918,23,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,918.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
919,23,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,919.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
920,24,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,920.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
921,25,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,921.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
922,26,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,922.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
923,27,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,923.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
924,28,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,924.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
925,29,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,925.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
926,30,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,926.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
927,30,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,927.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
928,29,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,928.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
929,28,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,929.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
930,27,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,930.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
931,26,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,931.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
932,25,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,932.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
933,24,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,933.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
934,23,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,934.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
935,23,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,935.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
936,24,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,936.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
937,25,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,937.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
938,26,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,938.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
939,27,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,939.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
940,28,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,940.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
941,29,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,941.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
942,30,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,942.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
943,30,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,943.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
944,29,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,944.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
945,28,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,945.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
946,27,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,946.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
947,26,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,947.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
948,25,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,948.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
949,24,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,949.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
950,23,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,950.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
951,22,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,951.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
952,22,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,952.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
953,22,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,953.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
954,22,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,954.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
955,22,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,955.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
956,22,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,956.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
957,22,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,957.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
958,22,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,958.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
959,22,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,959.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
960,21,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,960.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
961,20,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,961.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
962,19,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,962.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
963,18,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,963.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
964,17,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,964.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
965,16,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,965.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
966,15,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,966.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
967,14,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,967.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
968,13,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,968.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
969,12,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,969.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
970,11,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,970.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
971,10,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,971.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
972,9,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,972.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
973,8,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,973.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
974,7,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,974.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
975,6,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,975.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
976,5,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,976.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
977,4,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,977.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
978,3,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,978.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
979,2,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,979.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
980,1,25,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,980.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
981,1,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,981.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
982,2,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,982.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
983,3,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,983.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
984,4,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,984.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
985,5,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,985.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
986,6,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,986.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
987,7,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,987.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
988,8,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,988.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
989,9,24,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,989.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
990,9,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,990.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
991,8,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,991.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
992,7,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,992.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
993,6,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,993.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
994,5,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,994.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
995,4,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,995.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
996,3,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,996.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
997,2,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,997.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
998,1,23,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,998.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
999,1,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,999.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1000,2,22,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1000.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1001,3,22,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1001.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1002,4,22,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1002.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1003,5,22,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1003.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1004,6,22,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1004.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1005,7,22,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1005.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1006,8,22,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1006.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1007,9,22,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1007.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1008,9,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1008.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
