step,x,y,action,target_x,target_y,semantic,height,slope,roughness,traversability_class,cost,coverage_rate,recovery_id,reason
264,30,14,cover,30,14,floor,0.0,0.0,0.0,normal,1.0,0.3896296296296296,1,toward_cover
265,29,14,cover,29,14,floor,0.0,0.0,0.0,normal,1.0,0.39111111111111113,1,toward_cover
266,28,14,cover,28,14,floor,0.0,0.0,0.0,normal,1.0,0.3925925925925926,1,toward_cover
267,27,14,cover,27,14,floor,0.0,0.0,0.0,normal,1.0,0.3940740740740741,1,toward_cover
268,26,14,cover,26,14,curtain_soft,0.0,0.0,0.0,cautious,2.0,0.39555555555555555,1,toward_cover
269,25,14,cover,25,14,floor,0.0,0.0,0.0,normal,1.0,0.397037037037037,1,toward_cover
270,24,14,cover,24,14,floor,0.0,0.0,0.0,normal,1.0,0.3985185185185185,1,toward_cover
271,24,15,cover,24,15,floor,0.0,0.0,0.0,normal,1.0,0.4,1,toward_cover
272,25,15,cover,25,15,floor,0.0,0.0,0.0,normal,1.0,0.4014814814814815,1,toward_cover
273,26,15,cover,26,15,curtain_soft,0.0,0.0,0.0,cautious,2.0,0.40296296296296297,1,toward_cover
274,27,15,cover,27,15,floor,0.0,0.0,0.0,normal,1.0,0.40444444444444444,1,toward_cover
275,28,15,cover,28,15,floor,0.0,0.0,0.0,normal,1.0,0.4059259259259259,1,toward_cover
276,29,15,cover,29,15,floor,0.0,0.0,0.0,normal,1.0,0.4074074074074074,1,toward_cover
277,30,15,cover,30,15,floor,0.0,0.0,0.0,normal,1.0,0.4088888888888889,1,toward_cover
278,31,15,cover,31,15,floor,0.0,0.0,0.0,normal,1.0,0.4103703703703704,1,toward_cover
279,32,15,cover,32,15,floor,0.0,0.0,0.0,normal,1.0,0.41185185185185186,1,toward_cover
280,33,15,cover,33,15,floor,0.0,0.0,0.0,normal,1.0,0.41333333333333333,1,toward_cover
281,34,15,cover,34,15,floor,0.0,0.0,0.0,normal,1.0,0.4148148148148148,1,toward_cover
282,34,16,cover,34,16,floor,0.0,0.0,0.0,normal,1.0,0.4162962962962963,1,toward_cover
283,33,16,cover,33,16,floor,0.0,0.0,0.0,normal,1.0,0.4177777777777778,1,toward_cover
284,32,16,cover,32,16,floor,0.0,0.0,0.0,normal,1.0,0.4192592592592593,1,toward_cover
285,31,16,cover,31,16,floor,0.0,0.0,0.0,normal,1.0,0.42074074074074075,1,toward_cover
286,30,16,cover,30,16,floor,0.0,0.0,0.0,normal,1.0,0.4222222222222222,1,toward_cover
287,29,16,cover,29,16,floor,0.0,0.0,0.0,normal,1.0,0.4237037037037037,1,toward_cover
288,28,16,cover,28,16,floor,0.0,0.0,0.0,normal,1.0,0.42518518518518517,1,toward_cover
289,27,16,cover,27,16,floor,0.0,0.0,0.0,normal,1.0,0.4266666666666667,1,toward_cover
290,26,16,cover,26,16,floor,0.0,0.0,0.0,normal,1.0,0.42814814814814817,1,toward_cover
291,25,16,cover,25,16,floor,0.0,0.0,0.0,normal,1.0,0.42962962962962964,1,toward_cover
292,24,16,cover,24,16,floor,0.0,0.0,0.0,normal,1.0,0.4311111111111111,1,toward_cover
293,24,17,cover,24,17,floor,0.0,0.0,0.0,normal,1.0,0.4325925925925926,1,toward_cover
294,25,17,cover,25,17,floor,0.0,0.0,0.0,normal,1.0,0.43407407407407406,1,toward_cover
295,26,17,cover,26,17,floor,0.0,0.0,0.0,normal,1.0,0.43555555555555553,1,toward_cover
296,27,17,cover,27,17,floor,0.0,0.0,0.0,normal,1.0,0.43703703703703706,1,toward_cover
297,27,18,cover,27,18,floor,0.0,0.0,0.0,normal,1.0,0.43851851851851853,1,toward_cover
298,26,18,cover,26,18,floor,0.0,0.0,0.0,normal,1.0,0.44,1,toward_cover
299,25,18,cover,25,18,floor,0.0,0.0,0.0,normal,1.0,0.4414814814814815,1,toward_cover
300,24,18,cover,24,18,floor,0.0,0.0,0.0,normal,1.0,0.44296296296296295,1,toward_cover
301,23,18,cover,23,18,floor,0.0,0.0,0.0,normal,1.0,0.4444444444444444,1,toward_cover
302,22,18,cover,22,18,floor,0.0,0.0,0.0,normal,1.0,0.44592592592592595,1,toward_cover
303,21,18,cover,21,18,floor,0.0,0.0,0.0,normal,1.0,0.4474074074074074,1,toward_cover
304,20,18,cover,20,18,floor,0.0,0.0,0.0,normal,1.0,0.4488888888888889,1,toward_cover
305,19,18,cover,19,18,floor,0.0,0.0,0.0,normal,1.0,0.45037037037037037,1,toward_cover
306,18,18,cover,18,18,floor,0.0,0.0,0.0,normal,1.0,0.45185185185185184,1,toward_cover
307,17,18,cover,17,18,floor,0.0,0.0,0.0,normal,1.0,0.4533333333333333,1,toward_cover
308,16,18,cover,16,18,floor,0.0,0.0,0.0,normal,1.0,0.45481481481481484,1,toward_cover
309,15,18,cover,15,18,floor,0.0,0.0,0.0,normal,1.0,0.4562962962962963,1,toward_cover
310,14,18,cover,14,18,floor,0.0,0.0,0.0,normal,1.0,0.4577777777777778,1,toward_cover
311,13,18,cover,13,18,floor,0.0,0.0,0.0,normal,1.0,0.45925925925925926,1,toward_cover
312,12,18,cover,12,18,floor,0.0,0.0,0.0,normal,1.0,0.46074074074074073,1,toward_cover
313,11,18,cover,11,18,floor,0.0,0.0,0.0,normal,1.0,0.4622222222222222,1,toward_cover
314,11,17,cover,11,17,floor,0.0,0.0,0.0,normal,1.0,0.46370370370370373,1,toward_cover
315,11,16,cover,11,16,floor,0.0,0.0,0.0,normal,1.0,0.4651851851851852,1,toward_cover
316,11,15,cover,11,15,floor,0.0,0.0,0.0,normal,1.0,0.4666666666666667,1,toward_cover
317,11,14,cover,11,14,floor,0.0,0.0,0.0,normal,1.0,0.46814814814814815,1,toward_cover
318,11,13,cover,11,13,floor,0.0,0.0,0.0,normal,1.0,0.4696296296296296,1,toward_cover
319,11,12,cover,11,12,floor,0.0,0.0,0.0,normal,1.0,0.4711111111111111,1,toward_cover
320,11,11,cover,11,11,floor,0.0,0.0,0.0,normal,1.0,0.4725925925925926,1,toward_cover
321,11,10,cover,11,10,floor,0.0,0.0,0.0,normal,1.0,0.4740740740740741,1,toward_cover
322,11,9,cover,11,9,floor,0.0,0.0,0.0,normal,1.0,0.47555555555555556,1,toward_cover
323,11,8,cover,11,8,floor,0.0,0.0,0.0,normal,1.0,0.47703703703703704,1,toward_cover
324,11,7,cover,11,7,floor,0.0,0.0,0.0,normal,1.0,0.4785185185185185,1,toward_cover
325,11,6,cover,11,6,floor,0.0,0.0,0.0,normal,1.0,0.48,1,toward_cover
326,10,6,cover,10,6,floor,0.0,0.0,0.0,normal,1.0,0.48148148148148145,1,toward_cover
327,9,6,cover,9,6,carpet,0.0,0.0,0.0,high_cost,1.5,0.482962962962963,1,toward_cover
328,8,6,cover,8,6,carpet,0.0,0.0,0.0,high_cost,1.5,0.48444444444444446,1,toward_cover
329,7,6,cover,7,6,carpet,0.0,0.0,0.0,high_cost,1.5,0.48592592592592593,1,toward_cover
330,6,6,cover,6,6,carpet,0.0,0.0,0.0,high_cost,1.5,0.4874074074074074,1,toward_cover
331,5,6,cover,5,6,carpet,0.0,0.0,0.0,high_cost,1.5,0.4888888888888889,1,toward_cover
332,4,6,cover,4,6,carpet,0.0,0.0,0.0,high_cost,1.5,0.49037037037037035,1,toward_cover
333,3,6,cover,3,6,floor,0.0,0.0,0.0,normal,1.0,0.4918518518518519,1,toward_cover
334,2,6,cover,2,6,floor,0.0,0.0,0.0,normal,1.0,0.49333333333333335,1,toward_cover
335,1,6,cover,1,6,floor,0.0,0.0,0.0,normal,1.0,0.4948148148148148,1,toward_cover
336,1,7,cover,1,7,floor,0.0,0.0,0.0,normal,1.0,0.4962962962962963,1,toward_cover
337,2,7,cover,2,7,floor,0.0,0.0,0.0,normal,1.0,0.49777777777777776,1,toward_cover
338,3,7,cover,3,7,floor,0.0,0.0,0.0,normal,1.0,0.49925925925925924,1,toward_cover
339,4,7,cover,4,7,carpet,0.0,0.0,0.0,high_cost,1.5,0.5007407407407407,1,toward_cover
340,5,7,cover,5,7,carpet,0.0,0.0,0.0,high_cost,1.5,0.5022222222222222,1,toward_cover
341,6,7,cover,6,7,carpet,0.0,0.0,0.0,high_cost,1.5,0.5037037037037037,1,toward_cover
342,7,7,cover,7,7,carpet,0.0,0.0,0.0,high_cost,1.5,0.5051851851851852,1,toward_cover
343,8,7,cover,8,7,carpet,0.0,0.0,0.0,high_cost,1.5,0.5066666666666667,1,toward_cover
344,9,7,cover,9,7,carpet,0.0,0.0,0.0,high_cost,1.5,0.5081481481481481,1,toward_cover
345,10,7,cover,10,7,floor,0.0,0.0,0.0,normal,1.0,0.5096296296296297,1,toward_cover
346,10,8,cover,10,8,floor,0.0,0.0,0.0,normal,1.0,0.5111111111111111,1,toward_cover
347,9,8,cover,9,8,carpet,0.0,0.0,0.0,high_cost,1.5,0.5125925925925926,1,toward_cover
348,8,8,cover,8,8,carpet,0.0,0.0,0.0,high_cost,1.5,0.5140740740740741,1,toward_cover
349,7,8,cover,7,8,carpet,0.0,0.0,0.0,high_cost,1.5,0.5155555555555555,1,toward_cover
350,6,8,cover,6,8,carpet,0.0,0.0,0.0,high_cost,1.5,0.5170370370370371,1,toward_cover
351,5,8,cover,5,8,carpet,0.0,0.0,0.0,high_cost,1.5,0.5185185185185185,1,toward_cover
352,4,8,cover,4,8,carpet,0.0,0.0,0.0,high_cost,1.5,0.52,1,toward_cover
353,3,8,cover,3,8,floor,0.0,0.0,0.0,normal,1.0,0.5214814814814814,1,toward_cover
354,2,8,cover,2,8,floor,0.0,0.0,0.0,normal,1.0,0.522962962962963,1,toward_cover
355,1,8,cover,1,8,floor,0.0,0.0,0.0,normal,1.0,0.5244444444444445,1,toward_cover
356,1,9,cover,1,9,floor,0.0,0.0,0.0,normal,1.0,0.5259259259259259,1,toward_cover
357,2,9,cover,2,9,floor,0.0,0.0,0.0,normal,1.0,0.5274074074074074,1,toward_cover
358,3,9,cover,3,9,floor,0.0,0.0,0.0,normal,1.0,0.5288888888888889,1,toward_cover
359,4,9,cover,4,9,floor,0.0,0.0,0.0,normal,1.0,0.5303703703703704,1,toward_cover
360,5,9,cover,5,9,floor,0.0,0.0,0.0,normal,1.0,0.5318518518518518,1,toward_cover
361,6,9,cover,6,9,floor,0.0,0.0,0.0,normal,1.0,0.5333333333333333,1,toward_cover
362,7,9,cover,7,9,floor,0.0,0.0,0.0,normal,1.0,0.5348148148148149,1,toward_cover
363,8,9,cover,8,9,floor,0.0,0.0,0.0,normal,1.0,0.5362962962962963,1,toward_cover
364,9,9,cover,9,9,floor,0.0,0.0,0.0,normal,1.0,0.5377777777777778,1,toward_cover
365,10,9,cover,10,9,floor,0.0,0.0,0.0,normal,1.0,0.5392592592592592,1,toward_cover
366,10,10,cover,10,10,floor,0.0,0.0,0.0,normal,1.0,0.5407407407407407,1,toward_cover
367,9,10,cover,9,10,floor,0.0,0.0,0.0,normal,1.0,0.5422222222222223,1,toward_cover
368,8,10,cover,8,10,floor,0.0,0.0,0.0,normal,1.0,0.5437037037037037,1,toward_cover
369,7,10,cover,7,10,floor,0.0,0.0,0.0,normal,1.0,0.5451851851851852,1,toward_cover
370,6,10,cover,6,10,floor,0.0,0.0,0.0,normal,1.0,0.5466666666666666,1,toward_cover
371,5,10,cover,5,10,floor,0.0,0.0,0.0,normal,1.0,0.5481481481481482,1,toward_cover
372,4,10,cover,4,10,floor,0.0,0.0,0.0,normal,1.0,0.5496296296296296,1,toward_cover
373,3,10,cover,3,10,floor,0.0,0.0,0.0,normal,1.0,0.5511111111111111,1,toward_cover
374,2,10,cover,2,10,floor,0.0,0.0,0.0,normal,1.0,0.5525925925925926,1,toward_cover
375,1,10,cover,1,10,floor,0.0,0.0,0.0,normal,1.0,0.554074074074074,1,toward_cover
376,1,11,cover,1,11,floor,0.0,0.0,0.0,normal,1.0,0.5555555555555556,1,toward_cover
377,2,11,cover,2,11,floor,0.0,0.0,0.0,normal,1.0,0.557037037037037,1,toward_cover
378,3,11,cover,3,11,floor,0.0,0.0,0.0,normal,1.0,0.5585185185185185,1,toward_cover
379,4,11,cover,4,11,floor,0.0,0.0,0.0,normal,1.0,0.56,1,toward_cover
380,5,11,cover,5,11,floor,0.0,0.0,0.0,normal,1.0,0.5614814814814815,1,toward_cover
381,6,11,cover,6,11,floor,0.0,0.0,0.0,normal,1.0,0.562962962962963,1,toward_cover
382,7,11,cover,7,11,floor,0.0,0.0,0.0,normal,1.0,0.5644444444444444,1,toward_cover
383,8,11,cover,8,11,floor,0.0,0.0,0.0,normal,1.0,0.5659259259259259,1,toward_cover
384,9,11,cover,9,11,floor,0.0,0.0,0.0,normal,1.0,0.5674074074074074,1,toward_cover
385,10,11,cover,10,11,floor,0.0,0.0,0.0,normal,1.0,0.5688888888888889,1,toward_cover
386,10,12,cover,10,12,floor,0.0,0.0,0.0,normal,1.0,0.5703703703703704,1,toward_cover
387,9,12,cover,9,12,floor,0.0,0.0,0.0,normal,1.0,0.5718518518518518,1,toward_cover
388,8,12,cover,8,12,floor,0.0,0.0,0.0,normal,1.0,0.5733333333333334,1,toward_cover
389,7,12,cover,7,12,floor,0.0,0.0,0.0,normal,1.0,0.5748148148148148,1,toward_cover
390,6,12,cover,6,12,floor,0.0,0.0,0.0,normal,1.0,0.5762962962962963,1,toward_cover
391,5,12,cover,5,12,floor,0.0,0.0,0.0,normal,1.0,0.5777777777777777,1,toward_cover
392,4,12,cover,4,12,floor,0.0,0.0,0.0,normal,1.0,0.5792592592592593,1,toward_cover
393,3,12,cover,3,12,floor,0.0,0.0,0.0,normal,1.0,0.5807407407407408,1,toward_cover
394,2,12,cover,2,12,floor,0.0,0.0,0.0,normal,1.0,0.5822222222222222,1,toward_cover
395,1,12,cover,1,12,floor,0.0,0.0,0.0,normal,1.0,0.5837037037037037,1,toward_cover
396,1,13,cover,1,13,floor,0.0,0.0,0.0,normal,1.0,0.5851851851851851,1,toward_cover
397,2,13,cover,2,13,floor,0.0,0.0,0.0,normal,1.0,0.5866666666666667,1,toward_cover
398,3,13,cover,3,13,floor,0.0,0.0,0.0,normal,1.0,0.5881481481481482,1,toward_cover
399,4,13,cover,4,13,floor,0.0,0.0,0.0,normal,1.0,0.5896296296296296,1,toward_cover
400,5,13,cover,5,13,floor,0.0,0.0,0.0,normal,1.0,0.5911111111111111,1,toward_cover
401,6,13,cover,6,13,floor,0.0,0.0,0.0,normal,1.0,0.5925925925925926,1,toward_cover
402,7,13,cover,7,13,floor,0.0,0.0,0.0,normal,1.0,0.5940740740740741,1,toward_cover
403,8,13,cover,8,13,floor,0.0,0.0,0.0,normal,1.0,0.5955555555555555,1,toward_cover
404,9,13,cover,9,13,floor,0.0,0.0,0.0,normal,1.0,0.597037037037037,1,toward_cover
405,10,13,cover,10,13,floor,0.0,0.0,0.0,normal,1.0,0.5985185185185186,1,toward_cover
406,10,14,cover,10,14,floor,0.0,0.0,0.0,normal,1.0,0.6,1,toward_cover
407,9,14,cover,9,14,floor,0.0,0.0,0.0,normal,1.0,0.6014814814814815,1,toward_cover
408,8,14,cover,8,14,floor,0.0,0.0,0.0,normal,1.0,0.6029629629629629,1,toward_cover
409,7,14,cover,7,14,floor,0.0,0.0,0.0,normal,1.0,0.6044444444444445,1,toward_cover
410,6,14,cover,6,14,floor,0.0,0.0,0.0,normal,1.0,0.605925925925926,1,toward_cover
411,5,14,cover,5,14,floor,0.0,0.0,0.0,normal,1.0,0.6074074074074074,1,toward_cover
412,4,14,cover,4,14,floor,0.0,0.0,0.0,normal,1.0,0.6088888888888889,1,toward_cover
413,3,14,cover,3,14,floor,0.0,0.0,0.0,normal,1.0,0.6103703703703703,1,toward_cover
414,2,14,cover,2,14,floor,0.0,0.0,0.0,normal,1.0,0.6118518518518519,1,toward_cover
415,1,14,cover,1,14,floor,0.0,0.0,0.0,normal,1.0,0.6133333333333333,1,toward_cover
416,1,15,cover,1,15,floor,0.0,0.0,0.0,normal,1.0,0.6148148148148148,1,toward_cover
417,2,15,cover,2,15,floor,0.0,0.0,0.0,normal,1.0,0.6162962962962963,1,toward_cover
418,3,15,cover,3,15,floor,0.0,0.0,0.0,normal,1.0,0.6177777777777778,1,toward_cover
419,4,15,cover,4,15,floor,0.0,0.0,0.0,normal,1.0,0.6192592592592593,1,toward_cover
420,5,15,cover,5,15,floor,0.0,0.0,0.0,normal,1.0,0.6207407407407407,1,toward_cover
421,6,15,cover,6,15,floor,0.0,0.0,0.0,normal,1.0,0.6222222222222222,1,toward_cover
422,7,15,cover,7,15,floor,0.0,0.0,0.0,normal,1.0,0.6237037037037036,1,toward_cover
423,8,15,cover,8,15,floor,0.0,0.0,0.0,normal,1.0,0.6251851851851852,1,toward_cover
424,9,15,cover,9,15,floor,0.0,0.0,0.0,normal,1.0,0.6266666666666667,1,toward_cover
425,10,15,cover,10,15,floor,0.0,0.0,0.0,normal,1.0,0.6281481481481481,1,toward_cover
426,10,16,cover,10,16,floor,0.0,0.0,0.0,normal,1.0,0.6296296296296297,1,toward_cover
427,9,16,cover,9,16,floor,0.0,0.0,0.0,normal,1.0,0.6311111111111111,1,toward_cover
428,8,16,cover,8,16,floor,0.0,0.0,0.0,normal,1.0,0.6325925925925926,1,toward_cover
429,7,16,cover,7,16,floor,0.0,0.0,0.0,normal,1.0,0.6340740740740741,1,toward_cover
430,6,16,cover,6,16,floor,0.0,0.0,0.0,normal,1.0,0.6355555555555555,1,toward_cover
431,5,16,cover,5,16,floor,0.0,0.0,0.0,normal,1.0,0.6370370370370371,1,toward_cover
432,4,16,cover,4,16,floor,0.0,0.0,0.0,normal,1.0,0.6385185185185185,1,toward_cover
433,3,16,cover,3,16,floor,0.0,0.0,0.0,normal,1.0,0.64,1,toward_cover
434,2,16,cover,2,16,floor,0.0,0.0,0.0,normal,1.0,0.6414814814814814,1,toward_cover
435,1,16,cover,1,16,floor,0.0,0.0,0.0,normal,1.0,0.642962962962963,1,toward_cover
436,1,17,cover,1,17,floor,0.0,0.0,0.0,normal,1.0,0.6444444444444445,1,toward_cover
437,2,17,cover,2,17,floor,0.0,0.0,0.0,normal,1.0,0.6459259259259259,1,toward_cover
438,3,17,cover,3,17,floor,0.0,0.0,0.0,normal,1.0,0.6474074074074074,1,toward_cover
439,4,17,cover,4,17,floor,0.0,0.0,0.0,normal,1.0,0.6488888888888888,1,toward_cover
440,5,17,cover,5,17,floor,0.0,0.0,0.0,normal,1.0,0.6503703703703704,1,toward_cover
441,6,17,cover,6,17,floor,0.0,0.0,0.0,normal,1.0,0.6518518518518519,1,toward_cover
442,7,17,cover,7,17,floor,0.0,0.0,0.0,normal,1.0,0.6533333333333333,1,toward_cover
443,8,17,cover,8,17,floor,0.0,0.0,0.0,normal,1.0,0.6548148148148148,1,toward_cover
444,9,17,cover,9,17,floor,0.0,0.0,0.0,normal,1.0,0.6562962962962963,1,toward_cover
445,10,17,cover,10,17,floor,0.0,0.0,0.0,normal,1.0,0.6577777777777778,1,toward_cover
446,10,18,cover,10,18,floor,0.0,0.0,0.0,normal,1.0,0.6592592592592592,1,toward_cover
447,9,18,cover,9,18,floor,0.0,0.0,0.0,normal,1.0,0.6607407407407407,1,toward_cover
448,8,18,cover,8,18,floor,0.0,0.0,0.0,normal,1.0,0.6622222222222223,1,toward_cover
449,7,18,cover,7,18,floor,0.0,0.0,0.0,normal,1.0,0.6637037037037037,1,toward_cover
450,6,18,cover,6,18,floor,0.0,0.0,0.0,normal,1.0,0.6651851851851852,1,toward_cover
451,5,18,cover,5,18,floor,0.0,0.0,0.0,normal,1.0,0.6666666666666666,1,toward_cover
452,4,18,cover,4,18,floor,0.0,0.0,0.0,normal,1.0,0.6681481481481482,1,toward_cover
453,3,18,cover,3,18,floor,0.0,0.0,0.0,normal,1.0,0.6696296296296296,1,toward_cover
454,2,18,cover,2,18,floor,0.0,0.0,0.0,normal,1.0,0.6711111111111111,1,toward_cover
455,1,18,cover,1,18,floor,0.0,0.0,0.0,normal,1.0,0.6725925925925926,1,toward_cover
456,1,19,cover,1,19,floor,0.0,0.0,0.0,normal,1.0,0.674074074074074,1,toward_cover
457,2,19,cover,2,19,floor,0.0,0.0,0.0,normal,1.0,0.6755555555555556,1,toward_cover
458,3,19,cover,3,19,floor,0.0,0.0,0.0,normal,1.0,0.677037037037037,1,toward_cover
459,4,19,cover,4,19,floor,0.0,0.0,0.0,normal,1.0,0.6785185185185185,1,toward_cover
460,5,19,cover,5,19,floor,0.0,0.0,0.0,normal,1.0,0.68,1,toward_cover
461,6,19,cover,6,19,floor,0.0,0.0,0.0,normal,1.0,0.6814814814814815,1,toward_cover
462,7,19,cover,7,19,floor,0.0,0.0,0.0,normal,1.0,0.682962962962963,1,toward_cover
463,8,19,cover,8,19,floor,0.0,0.0,0.0,normal,1.0,0.6844444444444444,1,toward_cover
464,9,19,cover,9,19,floor,0.0,0.0,0.0,normal,1.0,0.6859259259259259,1,toward_cover
465,10,19,cover,10,19,floor,0.0,0.0,0.0,normal,1.0,0.6874074074074074,1,toward_cover
466,11,19,cover,11,19,floor,0.0,0.0,0.0,normal,1.0,0.6888888888888889,1,toward_cover
467,12,19,cover,12,19,floor,0.0,0.0,0.0,normal,1.0,0.6903703703703704,1,toward_cover
468,13,19,cover,13,19,floor,0.0,0.0,0.0,normal,1.0,0.6918518518518518,1,toward_cover
469,14,19,cover,14,19,floor,0.0,0.0,0.0,normal,1.0,0.6933333333333334,1,toward_cover
470,15,19,cover,15,19,floor,0.0,0.0,0.0,normal,1.0,0.6948148148148148,1,toward_cover
471,16,19,cover,16,19,floor,0.0,0.0,0.0,normal,1.0,0.6962962962962963,1,toward_cover
472,17,19,cover,17,19,floor,0.0,0.0,0.0,normal,1.0,0.6977777777777778,1,toward_cover
473,18,19,cover,18,19,floor,0.0,0.0,0.0,normal,1.0,0.6992592592592592,1,toward_cover
474,19,19,cover,19,19,floor,0.0,0.0,0.0,normal,1.0,0.7007407407407408,1,toward_cover
475,20,19,cover,20,19,floor,0.0,0.0,0.0,normal,1.0,0.7022222222222222,1,toward_cover
476,21,19,cover,21,19,floor,0.0,0.0,0.0,normal,1.0,0.7037037037037037,1,toward_cover
477,22,19,cover,22,19,floor,0.0,0.0,0.0,normal,1.0,0.7051851851851851,1,toward_cover
478,23,19,cover,23,19,floor,0.0,0.0,0.0,normal,1.0,0.7066666666666667,1,toward_cover
479,24,19,cover,24,19,floor,0.0,0.0,0.0,normal,1.0,0.7081481481481482,1,toward_cover
480,25,19,cover,25,19,floor,0.0,0.0,0.0,normal,1.0,0.7096296296296296,1,toward_cover
481,26,19,cover,26,19,floor,0.0,0.0,0.0,normal,1.0,0.7111111111111111,1,toward_cover
482,27,19,cover,27,19,floor,0.0,0.0,0.0,normal,1.0,0.7125925925925926,1,toward_cover
483,27,20,cover,27,20,floor,0.0,0.0,0.0,normal,1.0,0.7140740740740741,1,toward_cover
484,26,20,cover,26,20,floor,0.0,0.0,0.0,normal,1.0,0.7155555555555555,1,toward_cover
485,25,20,cover,25,20,floor,0.0,0.0,0.0,normal,1.0,0.717037037037037,1,toward_cover
486,24,20,cover,24,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7185185185185186,1,toward_cover
487,23,20,cover,23,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.72,1,toward_cover
488,22,20,cover,22,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7214814814814815,1,toward_cover
489,21,20,cover,21,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7229629629629629,1,toward_cover
490,20,20,cover,20,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7244444444444444,1,toward_cover
491,19,20,cover,19,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.725925925925926,1,toward_cover
492,18,20,cover,18,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7274074074074074,1,toward_cover
493,17,20,cover,17,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7288888888888889,1,toward_cover
494,16,20,cover,16,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7303703703703703,1,toward_cover
495,15,20,cover,15,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7318518518518519,1,toward_cover
496,14,20,cover,14,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7333333333333333,1,toward_cover
497,13,20,cover,13,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7348148148148148,1,toward_cover
498,12,20,cover,12,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7362962962962963,1,toward_cover
499,11,20,cover,11,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7377777777777778,1,toward_cover
500,10,20,cover,10,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7392592592592593,1,toward_cover
501,9,20,cover,9,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7407407407407407,1,toward_cover
502,8,20,cover,8,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7422222222222222,1,toward_cover
503,7,20,cover,7,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7437037037037038,1,toward_cover
504,6,20,cover,6,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7451851851851852,1,toward_cover
505,5,20,cover,5,20,low_bump,0.0,0.0,0.0,cautious,2.0,0.7466666666666667,1,toward_cover
506,4,20,cover,4,20,floor,0.0,0.0,0.0,normal,1.0,0.7481481481481481,1,toward_cover
507,3,20,cover,3,20,floor,0.0,0.0,0.0,normal,1.0,0.7496296296296296,1,toward_cover
508,2,20,cover,2,20,floor,0.0,0.0,0.0,normal,1.0,0.7511111111111111,1,toward_cover
509,1,20,cover,1,20,floor,0.0,0.0,0.0,normal,1.0,0.7525925925925926,1,toward_cover
510,1,21,cover,1,21,floor,0.0,0.0,0.0,normal,1.0,0.7540740740740741,1,toward_cover
511,2,21,cover,2,21,floor,0.0,0.0,0.0,normal,1.0,0.7555555555555555,1,toward_cover
512,3,21,cover,3,21,floor,0.0,0.0,0.0,normal,1.0,0.7570370370370371,1,toward_cover
513,4,21,cover,4,21,floor,0.0,0.0,0.0,normal,1.0,0.7585185185185185,1,toward_cover
514,5,21,cover,5,21,floor,0.0,0.0,0.0,normal,1.0,0.76,1,toward_cover
515,6,21,cover,6,21,floor,0.0,0.0,0.0,normal,1.0,0.7614814814814815,1,toward_cover
516,7,21,cover,7,21,floor,0.0,0.0,0.0,normal,1.0,0.762962962962963,1,toward_cover
517,8,21,cover,8,21,floor,0.0,0.0,0.0,normal,1.0,0.7644444444444445,1,toward_cover
518,9,21,cover,9,21,floor,0.0,0.0,0.0,normal,1.0,0.7659259259259259,1,toward_cover
519,10,21,cover,10,21,floor,0.0,0.0,0.0,normal,1.0,0.7674074074074074,1,toward_cover
520,11,21,cover,11,21,floor,0.0,0.0,0.0,normal,1.0,0.7688888888888888,1,toward_cover
521,12,21,cover,12,21,floor,0.0,0.0,0.0,normal,1.0,0.7703703703703704,1,toward_cover
522,13,21,cover,13,21,floor,0.0,0.0,0.0,normal,1.0,0.7718518518518519,1,toward_cover
523,14,21,cover,14,21,floor,0.0,0.0,0.0,normal,1.0,0.7733333333333333,1,toward_cover
524,15,21,cover,15,21,floor,0.0,0.0,0.0,normal,1.0,0.7748148148148148,1,toward_cover
525,16,21,cover,16,21,floor,0.0,0.0,0.0,normal,1.0,0.7762962962962963,1,toward_cover
526,17,21,cover,17,21,floor,0.0,0.0,0.0,normal,1.0,0.7777777777777778,1,toward_cover
527,18,21,cover,18,21,floor,0.0,0.0,0.0,normal,1.0,0.7792592592592592,1,toward_cover
528,19,21,cover,19,21,floor,0.0,0.0,0.0,normal,1.0,0.7807407407407407,1,toward_cover
529,20,21,cover,20,21,floor,0.0,0.0,0.0,normal,1.0,0.7822222222222223,1,toward_cover
530,21,21,cover,21,21,floor,0.0,0.0,0.0,normal,1.0,0.7837037037037037,1,toward_cover
